Bitcoin_Close_boxcox,Nasdaq_Close_boxcox,CPI_boxcox,Retail_Sales_boxcox,M2_Money_Supply_boxcox,Nasdaq_Close_lag30_boxcox,CPI_lag30_boxcox,Retail_Sales_lag30_boxcox,M2_Money_Supply_lag30_boxcox,Real_GDP,Real_GDP_lag30
-2.3166657382779277,7.683275235900781,0.24717623989728543,0.8767834513574807,5.345032126935465,7.66595407417511,0.2489476068270053,0.8892442761723005,5.036041895288873,16872.266,16872.266
-2.334568981223266,7.684100981431991,0.24717623989728543,0.8767834513574807,5.345032126935465,7.678438975045419,0.2489476068270053,0.8892442761723005,5.036041895288873,16872.266,16872.266
-2.317772920293248,7.6893730278582595,0.24717623989728543,0.8767834513574807,5.345032126935465,7.681252075903886,0.2489476068270053,0.8892442761723005,5.036041895288873,16872.266,16872.266
-2.350573849713836,7.6893730278582595,0.24717623989728543,0.8767834513574807,5.345032126935465,7.664622451486298,0.2489476068270053,0.8892442761723005,5.036041895288873,16872.266,16872.266
-2.32780775158076,7.6893730278582595,0.24717623989728543,0.8767834513574807,5.345032126935465,7.664992024601666,0.2489476068270053,0.8892442761723005,5.036041895288873,16872.266,16872.266
-2.308958400367015,7.706335256491682,0.24717623989728543,0.8767834513574807,5.345032126935465,7.664992024601666,0.2489476068270053,0.8892442761723005,5.036041895288873,16872.266,16872.266
-2.3155600989018033,7.703622112584416,0.24717623989728543,0.8767834513574807,5.345032126935465,7.664992024601666,0.2489476068270053,0.8892442761723005,5.036041895288873,16872.266,16872.266
-2.308958400367015,7.697397161929412,0.24717623989728543,0.8767834513574807,5.345032126935465,7.655767068660293,0.2489476068270053,0.8892442761723005,5.036041895288873,16872.266,16872.266
-2.3144559975365753,7.694240235747341,0.24717623989728543,0.8767834513574807,5.345032126935465,7.639113782643247,0.2489476068270053,0.8892442761723005,5.036041895288873,16872.266,16872.266
-2.3133534295752454,7.716894346146735,0.24717623989728543,0.8767834513574807,5.345032126935465,7.647403396831319,0.2489476068270053,0.8892442761723005,5.036041895288873,16872.266,16872.266
-2.3144559975365753,7.716894346146735,0.24717623989728543,0.8767834513574807,5.345032126935465,7.6367372272117064,0.2489476068270053,0.8892442761723005,5.036041895288873,16872.266,16872.266
-2.3166657382779277,7.716894346146735,0.24717623989728543,0.8767834513574807,5.345032126935465,7.653000820025338,0.2489476068270053,0.8892442761723005,5.036041895288873,16872.266,16872.266
-2.3166657382779277,7.712146602102193,0.24717623989728543,0.8767834513574807,5.345032126935465,7.653000820025338,0.2489476068270053,0.8892442761723005,5.036041895288873,16872.266,16872.266
-2.3144559975365753,7.71621991016225,0.24717623989728543,0.8767834513574807,5.345032126935465,7.653000820025338,0.2489476068270053,0.8892442761723005,5.036041895288873,16872.266,16872.266
-2.317772920293248,7.714964870794625,0.24717623989728543,0.8767834513574807,5.345032126935465,7.6373377677015055,0.2489476068270053,0.8892442761723005,5.036041895288873,16872.266,16872.266
-2.317772920293248,7.711668523474154,0.24717623989728543,0.8767834513574807,5.345032126935465,7.634547904606948,0.2489476068270053,0.8892442761723005,5.036041895288873,16872.266,16872.266
-2.317772920293248,7.712553851301742,0.24717623989847423,0.876783456698585,5.3467967068392355,7.663659222527949,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-2.3166657382779277,7.712553851301742,0.24717623989847423,0.876783456698585,5.3467967068392355,7.674186292676923,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-2.3233321334561077,7.712553851301742,0.24717623989847423,0.876783456698585,5.3467967068392355,7.6893190316393145,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-2.3266864739580555,7.701594894886709,0.24717623989847423,0.876783456698585,5.3467967068392355,7.6893190316393145,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-2.324448669710572,7.724562474955865,0.24717623989847423,0.876783456698585,5.3467967068392355,7.6893190316393145,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-2.3233321334561077,7.716662649347968,0.24717623989847423,0.876783456698585,5.3467967068392355,7.6893190316393145,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-2.307863431056471,7.717907251966332,0.24717623989847423,0.876783456698585,5.3467967068392355,7.678191414963166,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-2.263182148239387,7.725415747991238,0.24717623989847423,0.876783456698585,5.3467967068392355,7.687144559115426,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-2.079683234274547,7.725415747991238,0.24717623989847423,0.876783456698585,5.3467967068392355,7.690408936420812,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-2.0245305841601446,7.725415747991238,0.24717623989847423,0.876783456698585,5.3467967068392355,7.693197272012806,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-2.003900501291569,7.725588035485131,0.24717623989847423,0.876783456698585,5.3467967068392355,7.693197272012806,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-2.0152991193424263,7.731959341033857,0.24717623989847423,0.876783456698585,5.3467967068392355,7.693197272012806,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-2.0160645462209015,7.741409396071956,0.24717623989847423,0.876783456698585,5.3467967068392355,7.712181947107727,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-1.9420603266131984,7.739046251932298,0.24717623989847423,0.876783456698585,5.3467967068392355,7.713946448270394,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-1.9633750551756441,7.752458492558801,0.24717623989847423,0.876783456698585,5.3467967068392355,7.71894902793408,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-1.9420603266131984,7.752458492558801,0.24717623989847423,0.876783456698585,5.3467967068392355,7.719782473052559,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-1.970600465007545,7.752458492558801,0.24717623989847423,0.876783456698585,5.3467967068392355,7.725103697929723,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-1.9633750551756441,7.757190615002639,0.24717623989847423,0.876783456698585,5.3467967068392355,7.725103697929723,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-1.9605020273083071,7.739681038221508,0.24717623989847423,0.876783456698585,5.3467967068392355,7.725103697929723,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-2.000134989535787,7.747907818396381,0.24717623989847423,0.876783456698585,5.3467967068392355,7.742224384458762,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-1.985238773052374,7.748821243393884,0.24717623989847423,0.876783456698585,5.3467967068392355,7.739485871134075,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-1.9281411366095527,7.756686238382112,0.24717623989847423,0.876783456698585,5.3467967068392355,7.733202747874162,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-1.9597852864049707,7.756686238382112,0.24717623989847423,0.876783456698585,5.3467967068392355,7.730016338185328,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-1.9385591823863413,7.756686238382112,0.24717623989847423,0.876783456698585,5.3467967068392355,7.752882293607177,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-1.8746217200455244,7.76122821238749,0.24717623989847423,0.876783456698585,5.3467967068392355,7.752882293607177,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-1.7708185940638266,7.763771346825617,0.24717623989847423,0.876783456698585,5.3467967068392355,7.752882293607177,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-1.671278078145657,7.766123027431056,0.24717623989847423,0.876783456698585,5.3467967068392355,7.748090099839347,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-1.496792286944273,7.767738810056506,0.24717623989847423,0.876783456698585,5.3467967068392355,7.752201541674669,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-1.5609855959619163,7.767754441427779,0.24717623989847423,0.876783456698585,5.3467967068392355,7.750934750620614,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-1.4870761804541759,7.767754441427779,0.24717623989847423,0.876783456698585,5.3467967068392355,7.74760754683853,0.24894760682765654,0.8892442811311022,5.036984171159193,16960.864,16872.266
-1.45041212229851,7.767754441427779,0.24717623989847423,0.876783456698585,5.3467967068392355,7.7485011607353504,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.4766298426919946,7.766744508651112,0.2471762398993293,0.8767834608870538,5.347523327824101,7.7485011607353504,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.4642479376738504,7.77795722821801,0.2471762398993293,0.8767834608870538,5.347523327824101,7.7485011607353504,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.471244015282183,7.780577721015666,0.2471762398993293,0.8767834608870538,5.347523327824101,7.737439703716423,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.474140181765233,7.794845881345042,0.2471762398993293,0.8767834608870538,5.347523327824101,7.760622272090131,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.332540353084775,7.795472312510463,0.2471762398993293,0.8767834608870538,5.347523327824101,7.752648426954684,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.231243923221894,7.795472312510463,0.2471762398993293,0.8767834608870538,5.347523327824101,7.7539046861219,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-0.8839941406028138,7.795472312510463,0.2471762398993293,0.8767834608870538,5.347523327824101,7.761483544683145,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.0036389784135848,7.795880858393144,0.2471762398993293,0.8767834608870538,5.347523327824101,7.761483544683145,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.287321173249651,7.789343266788999,0.2471762398993293,0.8767834608870538,5.347523327824101,7.761483544683145,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.4066224793869522,7.795395953481629,0.2471762398993293,0.8767834608870538,5.347523327824101,7.7616574475056535,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.2975673668276047,7.786472498247153,0.2471762398993293,0.8767834608870538,5.347523327824101,7.768088514585859,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.3574463578667817,7.771987519122062,0.2471762398993293,0.8767834608870538,5.347523327824101,7.777627301035151,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.2053204119184802,7.771987519122062,0.2471762398993293,0.8767834608870538,5.347523327824101,7.7752419578357665,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.1812896776061386,7.771987519122062,0.2471762398993293,0.8767834608870538,5.347523327824101,7.788780282292788,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.1722032004396645,7.770269099632252,0.2471762398993293,0.8767834608870538,5.347523327824101,7.788780282292788,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.2053204119184802,7.752885308883234,0.2471762398993293,0.8767834608870538,5.347523327824101,7.788780282292788,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.3578121827072953,7.755342686723118,0.2471762398993293,0.8767834608870538,5.347523327824101,7.793556942528232,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.3328966692312665,7.770496247387403,0.2471762398993293,0.8767834608870538,5.347523327824101,7.775882706548424,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.2065689692451889,7.77195237996218,0.2471762398993293,0.8767834608870538,5.347523327824101,7.784186804044976,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.1691931402223654,7.77195237996218,0.2471762398993293,0.8767834608870538,5.347523327824101,7.78510881876616,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.1602183865887565,7.77195237996218,0.2471762398993293,0.8767834608870538,5.347523327824101,7.7930478175056574,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.178858300975572,7.777373946552301,0.2471762398993293,0.8767834608870538,5.347523327824101,7.7930478175056574,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.145734960742416,7.762848006379999,0.2471762398993293,0.8767834608870538,5.347523327824101,7.7930478175056574,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.1602183865887565,7.781682095033851,0.2471762398993293,0.8767834608870538,5.347523327824101,7.797632562726443,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.1602183865887565,7.781682095033851,0.2471762398993293,0.8767834608870538,5.347523327824101,7.800199656621046,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.1691931402223654,7.778361448938448,0.2471762398993293,0.8767834608870538,5.347523327824101,7.802573500024066,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.1560582837534108,7.778361448938448,0.2471762398993293,0.8767834608870538,5.347523327824101,7.804204514107818,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.1602183865887565,7.778361448938448,0.2471762398993293,0.8767834608870538,5.347523327824101,7.804220292846616,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.1997217470820394,7.77472536761529,0.2471762398993293,0.8767834608870538,5.347523327824101,7.804220292846616,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.3328966692312665,7.764141980300787,0.2471762398993293,0.8767834608870538,5.347523327824101,7.804220292846616,0.24894760682904474,0.8892442876822896,5.038504629653513,16960.864,16960.864
-1.4135854424684224,7.784122656902155,0.24717623990066595,0.876783464105666,5.3487043797963,7.803200839366204,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.3414887097764805,7.795613640312459,0.24717623990066595,0.876783464105666,5.3487043797963,7.8145193322737505,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.2473999350364187,7.800226570590721,0.24717623990066595,0.876783464105666,5.3487043797963,7.817164567329038,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.2601928451128117,7.800226570590721,0.24717623990066595,0.876783464105666,5.3487043797963,7.83156759330841,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.426093562447921,7.800226570590721,0.24717623990066595,0.876783464105666,5.3487043797963,7.832199951365534,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.4870761804541759,7.801540584120051,0.24717623990066595,0.876783464105666,5.3487043797963,7.832199951365534,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.4300369669308965,7.802894575049504,0.24717623990066595,0.876783464105666,5.3487043797963,7.832199951365534,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.321912646663426,7.8069301880639,0.24717623990066595,0.876783464105666,5.3487043797963,7.832612362908293,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.3016968683107613,7.809760745945034,0.24717623990066595,0.876783464105666,5.3487043797963,7.826012937248455,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.4459795942784963,7.817584256706888,0.24717623990066595,0.876783464105666,5.3487043797963,7.832122869850523,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.4300369669308965,7.817584256706888,0.24717623990066595,0.876783464105666,5.3487043797963,7.823115032907431,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.3396922613977156,7.817584256706888,0.24717623990066595,0.876783464105666,5.3487043797963,7.808493289682331,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.368853420742715,7.812857087150986,0.24717623990066595,0.876783464105666,5.3487043797963,7.808493289682331,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.3328966692312665,7.813910796420196,0.24717623990066595,0.876783464105666,5.3487043797963,7.808493289682331,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.274833739167056,7.809967741902752,0.24717623990066595,0.876783464105666,5.3487043797963,7.80675866234715,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.3044598464000252,7.8174983831499745,0.24717623990066595,0.876783464105666,5.3487043797963,7.78921111459836,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.2638321505660541,7.819609589333699,0.24717623990066595,0.876783464105666,5.3487043797963,7.791691618642425,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.2975673668276047,7.819609589333699,0.24717623990066595,0.876783464105666,5.3487043797963,7.806987952313845,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.294139727714708,7.819609589333699,0.24717623990066595,0.876783464105666,5.3487043797963,7.80845781905943,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.2972240479309212,7.822062060413247,0.24717623990066595,0.876783464105666,5.3487043797963,7.80845781905943,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.209070927887181,7.828748137304534,0.24717623990066595,0.876783464105666,5.3487043797963,7.80845781905943,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.2975673668276047,7.830175709049462,0.24717623990066595,0.876783464105666,5.3487043797963,7.813930544507564,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.2638321505660541,7.828005838407524,0.24717623990066595,0.876783464105666,5.3487043797963,7.799267616253152,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.2638321505660541,7.828005838407524,0.24717623990066595,0.876783464105666,5.3487043797963,7.818279371190586,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.2704846811626436,7.828005838407524,0.24717623990066595,0.876783464105666,5.3487043797963,7.818279371190586,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.2641636825153404,7.828005838407524,0.24717623990066595,0.876783464105666,5.3487043797963,7.814927369028672,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.2153542925464398,7.828622581854827,0.24717623990066595,0.876783464105666,5.3487043797963,7.814927369028672,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.2153542925464398,7.827000366402058,0.24717623990066595,0.876783464105666,5.3487043797963,7.814927369028672,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.1661923587177996,7.828497010364134,0.24717623990066595,0.876783464105666,5.3487043797963,7.811256968600566,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.1108622758061382,7.827037383695958,0.24717623990066595,0.876783464105666,5.3487043797963,7.800573782583187,0.24894760683004336,0.8892442928205391,5.039130684706135,16960.864,16960.864
-1.1108622758061382,7.823291578709203,0.24717623990066595,0.876783464105666,5.3487043797963,7.820742987339301,0.2489476068316045,0.889244296769513,5.040148225071435,16960.864,16960.864
-1.1108622758061382,7.823291578709203,0.24717623990172988,0.8767834671345827,5.349485432464817,7.8323426163876215,0.2489476068316045,0.889244296769513,5.040148225071435,16920.632,16960.864
-1.1108622758061382,7.823291578709203,0.24717623990172988,0.8767834671345827,5.349485432464817,7.836999206917647,0.2489476068316045,0.889244296769513,5.040148225071435,16920.632,16960.864
-1.1108622758061382,7.8375353634261,0.24717623990172988,0.8767834671345827,5.349485432464817,7.836999206917647,0.2489476068316045,0.889244296769513,5.040148225071435,16920.632,16960.864
-1.1251223577361993,7.833770609129235,0.24717623990172988,0.8767834671345827,5.349485432464817,7.836999206917647,0.2489476068316045,0.889244296769513,5.040148225071435,16920.632,16960.864
-1.1136977694612897,7.8414351464977035,0.24717623990172988,0.8767834671345827,5.349485432464817,7.838325662047381,0.2489476068316045,0.889244296769513,5.040148225071435,16920.632,16960.864
-1.1136977694612897,7.844233581719304,0.24717623990172988,0.8767834671345827,5.349485432464817,7.839692475318686,0.2489476068316045,0.889244296769513,5.040148225071435,16920.632,16960.864
-1.1165414727938578,7.841788566549364,0.24717623990172988,0.8767834671345827,5.349485432464817,7.843766319094774,0.2489476068316045,0.889244296769513,5.040148225071435,16920.632,16960.864
-1.0558013600296219,7.841788566549364,0.24717623990172988,0.8767834671345827,5.349485432464817,7.846623703774053,0.2489476068316045,0.889244296769513,5.040148225071435,16920.632,16960.864
-1.0480660845946839,7.841788566549364,0.24717623990172988,0.8767834671345827,5.349485432464817,7.85452141358832,0.2489476068316045,0.889244296769513,5.040148225071435,16920.632,16960.864
-1.0478004237070369,7.843473857886353,0.24717623990172988,0.8767834671345827,5.349485432464817,7.85452141358832,0.2489476068316045,0.889244296769513,5.040148225071435,16920.632,16960.864
-1.038283661151036,7.846752351997225,0.24717623990172988,0.8767834671345827,5.349485432464817,7.85452141358832,0.2489476068316045,0.889244296769513,5.040148225071435,16920.632,16960.864
-1.038283661151036,7.854154852058105,0.24717623990172988,0.8767834671345827,5.349485432464817,7.849749402033155,0.2489476068316045,0.889244296769513,5.040148225071435,16920.632,16960.864
-1.0590199003679233,7.8534206920187675,0.24717623990172988,0.8767834671345827,5.349485432464817,7.850813104425438,0.2489476068316045,0.889244296769513,5.040148225071435,16920.632,16960.864
-1.06224893056429,7.860598221422123,0.24717623990172988,0.8767834671345827,5.349485432464817,7.846832661935886,0.2489476068316045,0.889244296769513,5.040148225071435,16920.632,16960.864
-0.861671785128206,7.860598221422123,0.24717623990172988,0.8767834671345827,5.349485432464817,7.854434725188694,0.2489476068316045,0.889244296769513,5.040148225071435,16920.632,16960.864
-0.8930618414763037,7.860598221422123,0.24717623990172988,0.8767834671345827,5.349485432464817,7.856565966953295,0.2489476068316045,0.889244296769513,5.040148225071435,16920.632,16960.864
-0.8912418240200678,7.860598221422123,0.24717623990172988,0.8767834671345827,5.349485432464817,7.856565966953295,0.2489476068316045,0.889244296769513,5.040148225071435,16920.632,16960.864
-0.9797856041599994,7.864361492722849,0.24717623990172988,0.8767834671345827,5.349485432464817,7.856565966953295,0.2489476068316045,0.889244296769513,5.040148225071435,16920.632,16960.864
-1.0747254001422628,7.849839300707218,0.24717623990172988,0.8767834671345827,5.349485432464817,7.859041719132687,0.2489476068316045,0.889244296769513,5.040148225071435,16920.632,16960.864
